top_level_category,subcategory,product_name,image_url,product_url,price
special-buys,special-buys-liquor,Steinlager Classic 12 x 330ml,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/LIQUOR/WK16_SPECIAL_BUYS_LIQUOR_1x1_4.jpg,https://www.aldi.com.au/en/special-buys/special-buys-liquor/liquor-detail/ps/p/steinlager-classic-12-x-330ml-1/,$24.99
special-buys,special-buys-liquor,Speight's Summit 12 x 330ml,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/LIQUOR/WK16_SPECIAL_BUYS_LIQUOR_1x1_5_01.jpg,https://www.aldi.com.au/en/special-buys/special-buys-liquor/liquor-detail/ps/p/speights-summit-12-x-330ml/,$22.99
special-buys,special-buys-liquor,Mythos 6 x 330ml,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/LIQUOR/WK16_SPECIAL_BUYS_LIQUOR_1x1_14.jpg,https://www.aldi.com.au/en/special-buys/special-buys-liquor/liquor-detail/ps/p/mythos-6-x-330ml-1/,$12.99
special-buys,special-buys-liquor,Mythos 24 x 330ml,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/LIQUOR/WK16_SPECIAL_BUYS_LIQUOR_1x1_15.jpg,https://www.aldi.com.au/en/special-buys/special-buys-liquor/liquor-detail/ps/p/mythos-24-x-330ml-1/,$45.99
special-buys,special-buys-liquor,St Hallet Faith Shiraz 2017 750ml,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/LIQUOR/WK16_SPECIAL_BUYS_LIQUOR_1x1_6.jpg,https://www.aldi.com.au/en/special-buys/special-buys-liquor/liquor-detail/ps/p/st-hallet-faith-shiraz-2017-750ml/,$12.89
special-buys,special-buys-liquor,Edwin & Hutt Marlborough Sauvignon Blanc 2018 6 x 750ml,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/LIQUOR/WK16_SPECIAL_BUYS_LIQUOR_1x1_7.jpg,https://www.aldi.com.au/en/special-buys/special-buys-liquor/liquor-detail/ps/p/edwin-hutt-marlborough-sauvignon-blanc-2018-6-x-75/,$29.99
special-buys,special-buys-liquor,Edwin & Hutt South Australia Shiraz 2016 6 x 750ml,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/LIQUOR/WK16_SPECIAL_BUYS_LIQUOR_1x1_8.jpg,https://www.aldi.com.au/en/special-buys/special-buys-liquor/liquor-detail/ps/p/edwin-hutt-south-australia-shiraz-2016-6-x-750ml/,$29.99
special-buys,special-buys-liquor,Houghton White Classic 2018 or Houghton Classic Shiraz 2016 750ml,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/LIQUOR/WK16_SPECIAL_BUYS_LIQUOR_1x1_9.jpg,https://www.aldi.com.au/en/special-buys/special-buys-liquor/liquor-detail/ps/p/houghton-white-classic-2018-or-houghton-classic-sh/,$6.95
special-buys,special-buys-liquor,Yellowglen Pinot Noir Chardonnay NV 750ml,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/LIQUOR/WK16_SPECIAL_BUYS_LIQUOR_1x1_10.jpg,https://www.aldi.com.au/en/special-buys/special-buys-liquor/liquor-detail/ps/p/yellowglen-pinot-noir-chardonnay-nv-750ml/,$9.99
special-buys,special-buys-liquor,42 Below Vodka 700ml,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/LIQUOR/WK16_SPECIAL_BUYS_LIQUOR_1x1_11.jpg,https://www.aldi.com.au/en/special-buys/special-buys-liquor/liquor-detail/ps/p/42-below-vodka-700ml/,$39.99
special-buys,special-buys-liquor,Zeus Oyzo Gift Pack 700ml,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/LIQUOR/WK16_SPECIAL_BUYS_LIQUOR_1x1_12.jpg,https://www.aldi.com.au/en/special-buys/special-buys-liquor/liquor-detail/ps/p/zeus-oyzo-gift-pack-700ml-1/,$34.99
special-buys,special-buys-wed-24-april,Australian Honey 1kg,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_17/WED/WK17_1x1_228x128_13.jpg,https://www.aldi.com.au/en/special-buys/special-buys-wed-24-april/wednesday-detail-wk17/ps/p/australian-honey-1kg/,$8.99
special-buys,special-buys-sat-20-april,Palmolive Soap Bar 4 x 90g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/SAT/WK16_1x1_228x128_38.jpg,https://www.aldi.com.au/en/special-buys/special-buys-sat-20-april/saturday-detail-wk16/ps/p/palmolive-soap-bar-4-x-90g/,$1.99
special-buys,special-buys-sat-20-april,Palmolive Body Wash 1L,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/SAT/WK16_1x1_228x128_39.jpg,https://www.aldi.com.au/en/special-buys/special-buys-sat-20-april/saturday-detail-wk16/ps/p/palmolive-body-wash-1l/,$4.99
special-buys,special-buys-sat-20-april,Rexona Women’s Anti-Perspirant Deodorant Twin Pack 2 x 150g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/SAT/WK16_1x1_228x128_40.jpg,https://www.aldi.com.au/en/special-buys/special-buys-sat-20-april/saturday-detail-wk16/ps/p/rexona-womens-anti-perspirant-deodorant-twin-pack/,$7.49
special-buys,special-buys-sat-20-april,Rexona Men’s Anti-Perspirant Deodorant Twin Pack 2 x 150g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/SAT/WK16_1x1_228x128_41.jpg,https://www.aldi.com.au/en/special-buys/special-buys-sat-20-april/saturday-detail-wk16/ps/p/rexona-mens-anti-perspirant-deodorant-twin-pack-2/,$7.49
special-buys,special-buys-sat-20-april,Nivea Soft Moisturising Cream 300ml,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/SAT/WK16_1x1_228x128_42.jpg,https://www.aldi.com.au/en/special-buys/special-buys-sat-20-april/saturday-detail-wk16/ps/p/nivea-soft-moisturising-cream-300ml/,$7.99
special-buys,special-buys-sat-20-april,Lynx Body Spray 2 x 100g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/SAT/WK16_1x1_228x128_43.jpg,https://www.aldi.com.au/en/special-buys/special-buys-sat-20-april/saturday-detail-wk16/ps/p/lynx-body-spray-2-x-100g/,$5.99
special-buys,special-buys-sat-20-april,Pantene Shampoo or Conditioner 900ml,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/SAT/WK16_1x1_228x128_44.jpg,https://www.aldi.com.au/en/special-buys/special-buys-sat-20-april/saturday-detail-wk16/ps/p/pantene-shampoo-or-conditioner-900ml-4/,$7.85
special-buys,special-buys-sat-20-april,Head and Shoulders Value Pack,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/SAT/WK16_1x1_228x128_45.jpg,https://www.aldi.com.au/en/special-buys/special-buys-sat-20-april/saturday-detail-wk16/ps/p/head-and-shoulders-value-pack/,$4.99
special-buys,special-buys-sat-20-april,Men’s Puffer Vest,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/SAT/WK16_1x1_228x128_46.jpg,https://www.aldi.com.au/en/special-buys/special-buys-sat-20-april/saturday-detail-wk16/ps/p/mens-puffer-vest-4/,$19.99
special-buys,special-buys-liquor,Metaxa 7 Star Brandy 700ml,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/LIQUOR/WK16_SPECIAL_BUYS_LIQUOR_1x1_13.jpg,https://www.aldi.com.au/en/special-buys/special-buys-liquor/liquor-detail/ps/p/metaxa-7-star-brandy-700ml-3/,$44.99
special-buys,special-buys-liquor,Riccadonna Asti 2018 750ml,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/LIQUOR/WK16_SPECIAL_BUYS_LIQUOR_1x1_16.jpg,https://www.aldi.com.au/en/special-buys/special-buys-liquor/liquor-detail/ps/p/riccadonna-asti-2018-750ml/,$9.99
special-buys,special-buys-liquor,Artea Provence Rosé 2018 750ml,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/LIQUOR/WK16_SPECIAL_BUYS_LIQUOR_1x1_17.jpg,https://www.aldi.com.au/en/special-buys/special-buys-liquor/liquor-detail/ps/p/artea-provence-ros-2018-750ml/,$13.99
special-buys,special-buys-wed-24-april,Expressi Coffee Capsules Value Pack 6 x 16pk,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_17/WED/WK17_1x1_228x128_14.jpg,https://www.aldi.com.au/en/special-buys/special-buys-wed-24-april/wednesday-detail-wk17/ps/p/expressi-coffee-capsules-value-pack-6-x-16pk/,$29.99
special-buys,special-buys-wed-24-april,Moccona Classic Coffee 400g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_17/WED/WK17_1x1_228x128_15.jpg,https://www.aldi.com.au/en/special-buys/special-buys-wed-24-april/wednesday-detail-wk17/ps/p/moccona-classic-coffee-400g-1/,$15.99
special-buys,special-buys-wed-24-april,Lavazza Qualità Oro Coffee 1kg,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_17/WED/WK17_1x1_228x128_16.jpg,https://www.aldi.com.au/en/special-buys/special-buys-wed-24-april/wednesday-detail-wk17/ps/p/lavazza-qualita-oro-coffee-1kg-4/,$19.99
special-buys,special-buys-wed-24-april,Carman’s Muesli Bars 24pk/1.08kg,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_17/WED/WK17_1x1_228x128_17.jpg,https://www.aldi.com.au/en/special-buys/special-buys-wed-24-april/wednesday-detail-wk17/ps/p/carmans-muesli-bars-24pk108kg/,$14.99
special-buys,special-buys-wed-24-april,Arnott’s Mint Slice Family Pack 337g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_17/WED/WK17_1x1_228x128_18.jpg,https://www.aldi.com.au/en/special-buys/special-buys-wed-24-april/wednesday-detail-wk17/ps/p/arnotts-mint-slice-family-pack-337g/,$3.49
special-buys,special-buys-wed-24-april,Arnott’s Tim Tam Family Pack 330g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_17/WED/WK17_1x1_228x128_19.jpg,https://www.aldi.com.au/en/special-buys/special-buys-wed-24-april/wednesday-detail-wk17/ps/p/arnotts-tim-tam-family-pack-330g/,$3.49
special-buys,special-buys-wed-24-april,Marinated Artichoke Pieces 1.9kg,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_17/WED/WK17_1x1_228x128_20.jpg,https://www.aldi.com.au/en/special-buys/special-buys-wed-24-april/wednesday-detail-wk17/ps/p/marinated-artichoke-pieces-19kg/,$9.99
groceries,skin-care,LACURA,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/skin_care/ALP0614_WEB_AUDIT_2Q_LACURA_1x1_128x228_.jpg,https://www.aldi.com.au/en/groceries/skin-care/skin-care-detail/ps/p/lacura-essentials-purify-exfoliating-wash-150ml/,$3.69
special-buys,special-buys-sat-20-april,Men’s Long Sleeve Tee,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/SAT/WK16_1x1_228x128_47.jpg,https://www.aldi.com.au/en/special-buys/special-buys-sat-20-april/saturday-detail-wk16/ps/p/mens-long-sleeve-tee/,$8.99
special-buys,special-buys-sat-20-april,Men’s Stretch Denim Jeans,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/SAT/WK16_1x1_228x128_48.jpg,https://www.aldi.com.au/en/special-buys/special-buys-sat-20-april/saturday-detail-wk16/ps/p/mens-stretch-denim-jeans-5/,$14.99
special-buys,special-buys-sat-20-april,Men’s Leather Casual Shoes,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/SAT/WK16_1x1_228x128_49.jpg,https://www.aldi.com.au/en/special-buys/special-buys-sat-20-april/saturday-detail-wk16/ps/p/mens-leather-casual-shoes-2/,$24.99
special-buys,special-buys-sat-20-april,Men’s Jacket,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/SAT/WK16_1x1_228x128_50.jpg,https://www.aldi.com.au/en/special-buys/special-buys-sat-20-april/saturday-detail-wk16/ps/p/mens-jacket-1/,$24.99
special-buys,special-buys-sat-20-april,Men’s Jogger Pant,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/SAT/WK16_1x1_228x128_51.jpg,https://www.aldi.com.au/en/special-buys/special-buys-sat-20-april/saturday-detail-wk16/ps/p/mens-jogger-pant-1/,$14.99
special-buys,special-buys-sat-20-april,Men’s French Rib Top,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/SAT/WK16_1x1_228x128_52.jpg,https://www.aldi.com.au/en/special-buys/special-buys-sat-20-april/saturday-detail-wk16/ps/p/mens-french-rib-top-2/,$16.99
special-buys,special-buys-sat-20-april,Men’s Knit Sweat Top,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/SAT/WK16_1x1_228x128_53.jpg,https://www.aldi.com.au/en/special-buys/special-buys-sat-20-april/saturday-detail-wk16/ps/p/mens-knit-sweat-top/,$12.99
special-buys,special-buys-sat-20-april,Men’s Knit Sweat Pant,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/SAT/WK16_1x1_228x128_54.jpg,https://www.aldi.com.au/en/special-buys/special-buys-sat-20-april/saturday-detail-wk16/ps/p/mens-knit-sweat-pant/,$12.99
special-buys,special-buys-sat-20-april,Men’s Knit Sweat Hoodie,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/SAT/WK16_1x1_228x128_55.jpg,https://www.aldi.com.au/en/special-buys/special-buys-sat-20-april/saturday-detail-wk16/ps/p/mens-knit-sweat-hoodie/,$14.99
special-buys,special-buys-sat-20-april,Men’s Waffle Thermal Top,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/SAT/WK16_1x1_228x128_56.jpg,https://www.aldi.com.au/en/special-buys/special-buys-sat-20-april/saturday-detail-wk16/ps/p/mens-waffle-thermal-top-1/,$9.99
special-buys,special-buys-sat-20-april,Men’s Waffle Thermal Leggings,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/SAT/WK16_1x1_228x128_57.jpg,https://www.aldi.com.au/en/special-buys/special-buys-sat-20-april/saturday-detail-wk16/ps/p/mens-waffle-thermal-leggings-1/,$9.99
special-buys,special-buys-sat-20-april,Men’s Premium Slipper Boots,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/SAT/WK16_1x1_228x128_58.jpg,https://www.aldi.com.au/en/special-buys/special-buys-sat-20-april/saturday-detail-wk16/ps/p/mens-premium-slipper-boots-1/,$29.99
special-buys,special-buys-sat-20-april,Men’s Briefs 5pk,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/SAT/WK16_1x1_228x128_59.jpg,https://www.aldi.com.au/en/special-buys/special-buys-sat-20-april/saturday-detail-wk16/ps/p/mens-briefs-5pk-10/,$9.99
special-buys,special-buys-sat-20-april,Men’s Trunks or Boxers 3pk,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_16/SAT/WK16_1x1_228x128_60.jpg,https://www.aldi.com.au/en/special-buys/special-buys-sat-20-april/saturday-detail-wk16/ps/p/mens-trunks-or-boxers-3pk/,$9.99
groceries,super-savers,Brannans Butchery Pork Porchetta per kg,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Super_Savers/2019/Produce/Weekly/WK17/W17_SUPER_SAVERS_MEAT_1x1_.jpg,https://www.aldi.com.au/en/groceries/super-savers/super-savers-detail/ps/p/brannans-butchery-pork-porchetta-per-kg-1/,$14.99
groceries,laundry,Trimat Advanced Laundry Liquid Regular       1L,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/laundry/2018/Update/ALN1726-8_1x1_LAUNDRY_228x128_.jpg,https://www.aldi.com.au/en/groceries/laundry/laundry-detail/ps/p/trimat-advanced-laundry-liquid-regular-1l/,$3.99
special-buys,special-buys-wed-24-april,Sundried Tomato Strips 1.5kg,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_17/WED/WK17_1x1_228x128_21.jpg,https://www.aldi.com.au/en/special-buys/special-buys-wed-24-april/wednesday-detail-wk17/ps/p/sundried-tomato-strips-15kg-1/,$9.99
special-buys,special-buys-wed-24-april,Cucumbers 1.95kg,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_17/WED/WK17_1x1_228x128_22.jpg,https://www.aldi.com.au/en/special-buys/special-buys-wed-24-april/wednesday-detail-wk17/ps/p/cucumbers-195kg-2/,$3.99
special-buys,special-buys-wed-24-april,Sliced Green Jalapeños 1.95kg,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_17/WED/WK17_1x1_228x128_23.jpg,https://www.aldi.com.au/en/special-buys/special-buys-wed-24-april/wednesday-detail-wk17/ps/p/sliced-green-jalapenos-195kg/,$7.99
special-buys,special-buys-wed-24-april,Kalamata Olives 3.4kg,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_17/WED/WK17_1x1_228x128_24.jpg,https://www.aldi.com.au/en/special-buys/special-buys-wed-24-april/wednesday-detail-wk17/ps/p/kalamata-olives-34kg-1/,$12.99
special-buys,special-buys-wed-24-april,Pitted Kalamata Olives 2kg,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_17/WED/WK17_1x1_228x128_25.jpg,https://www.aldi.com.au/en/special-buys/special-buys-wed-24-april/wednesday-detail-wk17/ps/p/pitted-kalamata-olives-2kg-4/,$9.99
special-buys,special-buys-wed-24-april,Darrell Lea Original Liquorice Twists 900g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_17/WED/WK17_1x1_228x128_26.jpg,https://www.aldi.com.au/en/special-buys/special-buys-wed-24-april/wednesday-detail-wk17/ps/p/darrell-lea-original-liquorice-twists-900g/,$8.99
special-buys,special-buys-wed-24-april,Darrell Lea Milk Chocolate Liquorice Bullets,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_17/WED/WK17_1x1_228x128_27.jpg,https://www.aldi.com.au/en/special-buys/special-buys-wed-24-april/wednesday-detail-wk17/ps/p/darrell-lea-milk-chocolate-liquorice-bullets/,$8.99
special-buys,special-buys-wed-24-april,"Allen’s Party Mix, Jelly Beans or Retro Party Mix Bags 1kg",https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_17/WED/WK17_1x1_228x128_28.jpg,https://www.aldi.com.au/en/special-buys/special-buys-wed-24-april/wednesday-detail-wk17/ps/p/allens-party-mix-jelly-beans-or-retro-party-mix-ba/,$8.99
special-buys,special-buys-wed-24-april,Tortilla Corn Chips 500g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_17/WED/WK17_1x1_228x128_29.jpg,https://www.aldi.com.au/en/special-buys/special-buys-wed-24-april/wednesday-detail-wk17/ps/p/tortilla-corn-chips-500g-1/,$3.99
special-buys,special-buys-wed-24-april,Salt or Pepper Bulk Refill Pack 380g/1kg,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_17/WED/WK17_1x1_228x128_30.jpg,https://www.aldi.com.au/en/special-buys/special-buys-wed-24-april/wednesday-detail-wk17/ps/p/salt-or-pepper-bulk-refill-pack-380g1kg/,$2.99
special-buys,special-buys-wed-24-april,Assorted Spices 40g-350g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_17/WED/WK17_1x1_228x128_31.jpg,https://www.aldi.com.au/en/special-buys/special-buys-wed-24-april/wednesday-detail-wk17/ps/p/assorted-spices-40g-350g/,$4.99
special-buys,special-buys-wed-24-april,Flirt Blitz Mints Bulk Tub 400g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_17/WED/WK17_1x1_228x128_32.jpg,https://www.aldi.com.au/en/special-buys/special-buys-wed-24-april/wednesday-detail-wk17/ps/p/flirt-blitz-mints-bulk-tub-400g/,$7.99
special-buys,special-buys-wed-24-april,Ceramic Tower Fan Heater,https://www.aldi.com.au/fileadmin/fm-dam/Products/Special_Buys/Special_Buys_2019/Week_17/WED/WK17_1x1_228x128_1.jpg,https://www.aldi.com.au/en/special-buys/special-buys-wed-24-april/wednesday-detail-wk17/ps/p/ceramic-tower-fan-heater/,$59.99
